bill_id,category_ids,category_labels,bill_type,reason
hr1057-112,,,,"The bill focuses on physical education standards and teacher training in public schools under the Elementary and Secondary Education Act, which does not involve private employer wage, hour, or benefit obligations."
s3484-114,,,,"The bill focuses on government transparency and the online publication of public records by federal agencies, which does not involve private employer wage, hour, or benefit obligations."
hr5841-112,,,,"The bill funds demonstration projects at federally qualified health centers to prevent child maltreatment and promote family well-being, which relates to public health programs and grant funding rather than private employer wage, hour, or benefit obligations."
hr1013-113,,,,"The bill implements across-the-board rescissions in discretionary spending for federal agencies and does not regulate private employer wage, hour, or benefit obligations."
hr2705-113,,,,"The bill focuses on environmental conservation and fishery management in the Stanislaus River, involving federal agencies and irrigation districts, with no provisions regulating private employer wage, hour, or benefit obligations."
s202-114,,,,"The bill adjusts Medicare payment moratorium exceptions for long-term care hospitals, which sets government reimbursement rates rather than regulating private employer wage, hour, or benefit obligations."
hr425-114,,,,"The bill regulates political campaign contributions and Super PAC coordination under the Federal Election Campaign Act, which is unrelated to private employer wage, hour, or benefit obligations."
hr45-113,,,,"The bill primarily addresses health insurance market rules and government reimbursement rates rather than imposing direct obligations on private employers regarding wage, hour, or benefit plan administration under ERISA."
hr6496-111,,,,"The bill concerns the management and oversight of Arlington National Cemetery, a federal government facility, and does not regulate private employer wage, hour, or benefit obligations."
s382-114,,,,"The bill addresses federal budget baseline calculations and discretionary spending projections, which are matters of government fiscal policy and appropriations, not private employer wage, hour, or benefit obligations."
hr2774-115,,,,"The bill establishes a cybersecurity bug bounty program within the Department of Homeland Security, which is a government agency, and does not regulate private employer wage, hour, or benefit obligations."
hr4428-113,,,,"The bill introduces a tax credit for energy-efficient microturbine property, which is a general energy policy incentive unrelated to private employer wage, hour, or benefit obligations."
