bill_id,category_ids,category_labels,bill_type,reason
hr1262-111,17,Water Violation,enforcement,"The bill authorizes appropriations for state water pollution control revolving funds under the Clean Water Act, directly relating to EPA enforcement for discharging pollutants into waterways."
s3009-114,1,Wage Hour & Benefits,enforcement,"The bill revises conditions for extending disaster loan assistance to small businesses affected by essential employee deployment, which relates to private employer wage and benefit obligations under the FLSA and related laws."
s640-112,7,Infrastructure & Nuclear Safety,enforcement,"The bill encourages international cooperation on nuclear safety and increased public reporting of safety information, which relates to enforcement of safety standards at nuclear facilities."
hr72-114,,,,"The bill provides grants for nebulizers in schools, which does not relate to any type of corporate misconduct targeted by government enforcement actions."
s2380-110,,,,The bill relates to international taxation of corporate income and does not directly regulate or incentivize any of the corporate misconduct types covered by the Violation Tracker categories.
hr4326-115,,,,Bill designates a post office in honor of a military member; it does not regulate or incentivize any corporate conduct related to the Violation Tracker categories.
s2827-109,24,Government Reporting & Compliance,enforcement,"The bill expands the investigative authorities of the DHS Privacy Officer, including subpoena power, which relates to enforcement of reporting requirements and potential illegal corporate campaign contributions and failure to disclose political advertising."
s225-112,12,"Fraud, Corruption & Criminal Conduct",enforcement,"The bill facilitates access to IRS information for investigations into kidnapping or exploitation of minors, which could involve uncovering fraudulent activity or criminal conduct related to such cases."
hr2831-109,1,Wage Hour & Benefits,enforcement,"The bill amends ERISA to require all defined benefit pension plans to comply with certain rules regarding age discrimination in accrued benefits, directly regulating private employer pension plan obligations."
hr5313-110,,,,Bill adjusts tariff rates on a specific polymer; it does not relate to corporate misconduct enforcement or tax incentives related to any of the Violation Tracker categories.
s613-112,1,Wage Hour & Benefits,enforcement,"The bill relates to enforcement of the Individuals with Disabilities Education Act (IDEA) by allowing prevailing parties to recover expert witness fees and expenses, which can impact the cost of litigation against school districts and potentially encourage greater compliance with IDEA requirements."
hr2395-112,1,Wage Hour & Benefits,,"The bill relates to employment and training programs, specifically permitting Job Corps centers in U.S. territories, but does not directly regulate or enforce wage/hour or benefits obligations, nor does it introduce tax incentives related to employer conduct."
