bill_id,category_ids,category_labels,bill_type,reason
s2361-114,,,,"The bill focuses on airport security protocols, credentialing, and background checks for individuals with access to secure areas, rather than regulating private employer wage, hour, or benefit obligations."
s213-115,,,,"The bill designates wilderness land in Alaska and does not address private employer wage, hour, or benefit obligations."
hr4284-110,,,,"The bill designates a USPS facility in honor of a deceased postal worker; it is a commemorative measure involving a government entity and does not regulate private employer wage, hour, or benefit obligations."
hr6085-109,,,,"The bill concerns the return of a historic Fresnel Lens to a lighthouse and involves the Coast Guard and local township, containing no provisions related to private employer wage, hour, or benefit obligations."
s3618-110,,,,"The bill focuses on energy research and development grants for heavy-duty hybrid vehicles, which does not involve private employer wage, hour, or benefit obligations."
hr4402-107,,,,"The bill suspends import duties on a specific chemical product, which is a matter of foreign trade and tariff policy, not private employer wage, hour, or benefit obligations."
hr2335-111,,,,"The bill focuses on TSA security screening procedures and biometric technology for travelers with metal implants, which is unrelated to private employer wage, hour, or benefit obligations."
s2153-115,,,,"The bill addresses electric vehicle weight limitations for transportation purposes and does not regulate private employer wage, hour, or benefit obligations."
hr2267-112,,,,"The bill adjusts Medicare payment conditions and provider eligibility for home health services, which constitutes setting government reimbursement rates rather than regulating private employer wage, hour, or benefit obligations."
hjres46-111,,,,"The bill is a symbolic apology to Native Peoples for historical government actions and does not regulate private employer wage, hour, or benefit obligations."
hr347-116,,,,"The bill authorizes the Department of Energy to operate a uranium mill tailings disposal site, which is a government environmental management activity and does not regulate private employer wage, hour, or benefit obligations."
hr2001-113,,,,"The bill regulates telemedicine practices for health care professionals within the Department of Veterans Affairs, which is a government agency, and does not address private employer wage, hour, or benefit obligations."
hr1821-115,,,,"The bill adjusts the standard mileage rate for charitable tax deductions for volunteers delivering meals, which is a general tax policy matter unrelated to private employer wage, hour, or benefit obligations."
