bill_id,category_ids,category_labels,bill_type,reason
hr4501-110,,,,"The bill relates to the suspension of tariffs on imported Christmas tree lamps and does not address private employer wage, hour, or benefit obligations."
hjres41-115,,,,"The bill relates to SEC disclosure requirements for payments made by resource extraction companies to governments, which does not involve private employer wage, hour, or benefit obligations to employees."
hr3748-106,,,,"The bill relates to the suspension of tariffs on organic pigments and dyes and does not address private employer wage, hour, or benefit obligations."
hr3809-111,,,,"The bill provides a tax deduction for funeral home proprietors for providing services to indigent individuals, which is unrelated to private employer wage, hour, or benefit obligations."
s1215-112,,,,"The bill concerns land exchanges and loan maturity terms for a national historical park and does not relate to private employer wage, hour, or benefit obligations."
hr1226-110,,,,"The bill expands eligibility for a Department of Veterans Affairs education program, which is a government-administered benefit and does not involve private employer wage or benefit obligations."
s2816-106,,,,"The bill focuses on the management, funding, and human resources of the National Park System and federal agencies, and does not regulate private employer wage, hour, or benefit obligations."
hr6394-111,,,,"The bill concerns the trade and export of sea otter pelts under the Marine Mammal Protection Act and does not relate to private employer wage, hour, or benefit obligations."
hr2668-111,,,,"The bill establishes a government-administered health plan to provide insurance options for individuals; it does not regulate private employer wage, hour, or benefit obligations or corporate misconduct."
hr642-107,,,,"The bill focuses on environmental authorization and funding for the Chesapeake Bay Office of NOAA and does not address private employer wage, hour, or benefit obligations."
hr6399-110,,,,"The bill concerns the removal of Social Security numbers from Medicare cards, which is a government administrative and privacy matter and does not regulate private employer wage, hour, or benefit obligations."
hr2863-112,,,,"The bill adjusts Medicare reimbursement and service eligibility for physical therapy and dental care, which is a government reimbursement rate issue rather than a private employer wage or benefit obligation."
hr868-114,,,,"The bill relates to eligibility for government-managed TRICARE health coverage and individual health savings accounts, not to private employer wage, hour, or benefit obligations."
hr3852-108,,,,"The bill extends a government energy assistance program for low-income residents and does not regulate private employer wage, hour, or benefit obligations."
hr598-108,,,,"The bill establishes a commission to study the creation of a national education museum and archive, which has no relation to private employer wage, hour, or benefit obligations."
hr5995-111,,,,"The bill addresses tax deductions for damages paid under the Oil Pollution Act and does not relate to private employer wage, hour, or benefit obligations."
hr1208-114,,,,"The bill establishes a National Heritage Area in California and does not relate to private employer wage, hour, or benefit obligations."
hr6351-112,,,,"The bill addresses arbitration agreements between nursing home facilities and residents, which concerns consumer/patient rights and contracts rather than employer wage, hour, or benefit obligations to employees."
